LD1,LD2,LD3
-1.7709326841442017,-3.235493692478884,-2.444870371925501
-1.3648036562426002,-3.4404671984539346,-2.491553992666367
-1.4779383740799636,-2.0186131457738923,-3.079690192222579
-2.5297447161943993,-1.600465406982201,-0.02734064513236787
-1.1897536006290201,-3.2827507613609623,-2.826762975306609
2.1409955224109707,1.8536499354334683,-0.6651611457417095
2.3237454744768717,-1.4314652055814423,1.0495690284687935
3.884365580014749,2.6527416324713764,-1.2699054434807024
-6.690808127501646,0.6436067410419724,0.5353270672312992
3.9455619353054794,3.227965821223957,-1.1120085674996654
3.2951169219106773,0.9827289567484199,-1.08413886200025
3.5891799882349766,-1.928540032689512,2.7008407250672897
-1.4541376376788173,-1.9757787356594512,-2.9523596691268605
3.9927497037445816,2.9134611933309653,-1.330387451782447
3.732738142694152,2.854022061858193,-1.3168943736052343
-5.231600833776393,0.991030781261161,1.4212977643374327
3.244923682243132,-1.710071166247229,2.9929748197725594
4.390137858441207,1.407435969865893,-0.7642740159411846
-2.5966105354416786,0.8327923419599123,-1.946626750338935
-0.2963842105175807,-0.8581559637655163,-1.2865789201382716
3.615984635660191,-2.0869116731732977,2.7522825118306167
-5.597077512736154,1.6889923904137447,0.959045557496552
0.20254098836194745,-0.03179924079935893,-3.1435615634039404
-1.4298471623996012,-1.9526366162333688,-3.0281898934968816
2.439802783007518,-1.672408613971331,1.3437581758175574
-1.64527476288939,-0.7737808636260204,-1.2907527058051367
2.928237801854019,-1.4698193571189748,1.9416087821565986
2.4686459321081897,-0.7825221850006101,2.0585716721305913
3.8084332976205633,3.7243291397400697,-1.0496199595519786
-5.254752582039557,0.9997086338474022,1.4240086939026029
4.803460282466193,2.62573255855253,-0.1120079563791235
4.079046685877536,3.2884418934435193,-1.1331124804402815
-0.7911090480068992,-4.522811548998084,-2.2120415811912255
3.5797113770716167,-1.8742118635074108,2.683282266146572
-1.6435197466600253,-1.139565917805423,-3.2400830411467516
-5.71867185505102,1.6516001702456338,0.875248694131484
2.139677483768523,1.8553121711171894,-0.6652921547018786
